Uptime(s),IAQ,IAQ Accuracy,Temp(C),Humidity(%),Pressure(hPa),CO2_eq(ppm),bVOC_eq(ppm)
999,85.04,1,40.95,25.84,1020.02,661.23,1,0.71,1,0.00
1002,86.03,1,41.09,25.65,1020.03,662.95,1,0.71,1,0.00
1005,88.31,1,41.25,25.45,1020.04,667.35,1,0.73,1,0.00
1008,91.50,1,41.34,25.40,1020.02,681.27,1,0.75,1,0.00
1011,94.83,1,41.42,25.35,1020.00,695.81,1,0.78,1,0.00
1014,97.48,1,41.66,25.15,1020.01,707.39,1,0.80,1,0.00
1017,100.51,1,41.80,25.06,1019.99,720.65,1,0.82,1,0.00
1020,104.60,1,42.10,24.99,1020.02,738.53,1,0.86,1,0.00
1023,106.38,1,42.04,25.03,1020.07,746.29,1,0.87,1,0.00
1026,105.27,1,41.61,25.30,1020.06,741.45,1,0.86,1,0.00
1029,101.29,1,41.37,25.31,1020.08,724.06,1,0.83,1,0.00
1032,96.48,1,40.99,25.57,1020.08,703.04,1,0.79,1,0.00
1035,91.50,1,40.48,26.06,1020.08,681.28,1,0.75,1,0.00
1038,85.10,1,40.32,26.23,1020.02,661.34,1,0.71,1,0.00
1041,80.68,1,40.44,26.18,1020.08,653.61,1,0.68,1,0.00
1044,76.55,1,40.18,26.46,1020.04,646.38,1,0.65,1,0.00
1047,73.67,1,39.95,26.67,1020.02,641.36,1,0.63,1,0.00
1050,73.97,1,39.60,27.02,1019.99,641.89,1,0.63,1,0.00
1053,73.54,1,39.47,27.37,1020.02,641.14,1,0.63,1,0.00
1056,72.47,1,39.33,27.57,1020.04,639.26,1,0.62,1,0.00
