Timestamp_Unix,Bus_V,Shunt_mV,Current_mA,Power_mW
1779966986.3820858,Bus Voltage,Shunt Voltage,Current,Power
1779966988.365786,5.032,11.380,113.700,574.000
1779966988.3697052,5.032,11.380,114.100,574.000
1779966988.3727217,5.032,11.350,113.600,570.000
1779966988.3768733,5.032,11.350,113.400,570.000
1779966988.3806052,5.032,11.380,113.800,574.000
1779966988.383833,5.032,11.370,113.800,574.000
1779966988.3878725,5.032,11.390,113.900,570.000
1779966988.3915896,5.032,11.340,113.200,570.000
1779966988.394817,5.032,11.360,113.400,570.000
1779966988.3988428,5.032,11.400,113.800,574.000
1779966988.4024882,5.032,11.410,114.000,574.000
1779966988.4057298,5.036,11.340,113.200,570.000
1779966988.4097564,5.036,11.350,113.100,570.000
1779966988.4127762,5.032,11.330,113.300,574.000
1779966988.4166455,5.036,11.400,113.700,574.000
1779966988.4207652,5.032,11.380,113.900,570.000
1779966988.4242718,5.032,11.330,113.600,570.000
1779966988.4278944,5.032,11.350,113.300,570.000
1779966988.4317007,5.032,11.380,114.200,576.000
1779966988.434768,5.036,11.400,114.100,574.000
1779966988.4387934,5.032,11.380,113.700,574.000
1779966988.4426293,5.032,11.320,113.200,570.000
1779966988.4458401,5.028,11.360,113.400,570.000
1779966988.449892,5.032,11.400,114.000,574.000
1779966988.4536185,5.032,11.390,113.700,574.000
1779966988.4566426,5.032,11.380,113.400,570.000
1779966988.4607265,5.032,11.350,113.400,570.000
1779966988.4648225,5.032,11.320,113.500,570.000
1779966988.4677987,5.028,11.390,113.900,574.000
1779966988.4717035,5.032,11.390,113.900,574.000
1779966988.4755707,5.028,11.330,113.100,570.000
1779966988.4787643,5.032,11.340,113.100,570.000
1779966988.482826,5.032,11.310,113.900,574.000
1779966988.4865973,5.036,11.400,113.900,570.000
1779966988.4898367,5.032,11.380,113.800,574.000
1779966988.4938464,5.028,11.350,113.500,570.000
1779966988.4976604,5.032,11.330,113.200,570.000
1779966988.500809,5.032,11.410,113.900,574.000
1779966988.5048082,5.032,11.380,113.800,574.000
1779966988.507769,5.032,11.400,113.300,570.000
1779966988.5117705,5.032,11.360,113.200,570.000
1779966988.515892,5.032,11.320,113.600,570.000
1779966988.5188105,5.032,11.390,113.800,574.000
1779966988.5228558,5.032,11.420,113.900,574.000
1779966988.5267406,5.032,11.340,113.500,570.000
1779966988.5298038,5.032,11.310,113.100,570.000
1779966988.5338602,5.036,11.320,113.900,574.000
1779966988.537683,5.032,11.380,113.600,574.000
1779966988.5408325,5.032,11.380,113.900,574.000
1779966988.5447173,5.032,11.330,113.500,570.000
1779966988.5485258,5.032,11.330,113.400,570.000
1779966988.5516565,5.032,11.370,113.900,574.000
1779966988.5556376,5.032,11.400,113.800,574.000
1779966988.5595942,5.032,11.400,113.900,574.000
1779966988.5629237,5.032,11.320,113.200,570.000
1779966988.5667794,5.032,11.320,113.200,570.000
1779966988.570634,5.032,11.390,114.000,574.000
1779966988.5738823,5.028,11.360,114.000,574.000
1779966988.5778298,5.032,11.400,113.300,570.000
1779966988.5815382,5.028,11.320,113.300,570.000
1779966988.5848308,5.032,11.340,113.300,574.000
1779966988.5890706,5.032,11.390,113.600,574.000
1779966988.5926254,5.032,11.420,113.900,574.000
1779966988.5957968,5.032,11.360,113.800,574.000
1779966988.5998144,5.032,11.360,113.300,570.000
1779966988.6028259,5.032,11.350,114.100,574.000
1779966988.6070557,5.032,11.390,113.600,570.000
1779966988.6110168,5.032,11.380,113.800,570.000
1779966988.613788,5.032,11.340,113.300,570.000
1779966988.6177993,5.036,11.330,113.400,570.000
1779966988.6217563,5.036,11.400,113.900,574.000
1779966988.6248736,5.032,11.370,113.900,574.000
1779966988.628823,5.036,11.380,113.600,570.000
1779966988.6326973,5.032,11.310,113.500,570.000
1779966988.6356826,5.032,11.340,113.300,574.000
1779966988.6397328,5.028,11.400,113.700,574.000
1779966988.6435635,5.032,11.380,113.800,570.000
1779966988.6466708,5.032,11.300,113.100,570.000
1779966988.6506515,5.032,11.350,113.200,570.000
1779966988.6546848,5.036,11.370,113.700,574.000
1779966988.6577358,5.032,11.380,113.900,574.000
1779966988.661797,5.032,11.390,113.900,574.000
1779966988.6656177,5.032,11.340,113.500,570.000
1779966988.6688006,5.032,11.340,113.400,570.000
1779966988.6727626,5.032,11.370,114.100,574.000
1779966988.676669,5.032,11.390,113.800,574.000
1779966988.679891,5.032,11.400,113.400,570.000
1779966988.6838362,5.032,11.320,113.200,570.000
1779966988.687557,5.036,11.360,113.400,570.000
1779966988.6908212,5.032,11.430,113.900,574.000
1779966988.6946518,5.032,11.380,113.600,574.000
1779966988.6977816,5.032,11.340,113.400,570.000
1779966988.70175,5.028,11.350,113.400,570.000
1779966988.7059143,5.032,11.330,114.000,574.000
1779966988.7088187,5.028,11.370,113.800,574.000
1779966988.7128682,5.032,11.370,113.700,574.000
1779966988.716726,5.032,11.340,113.400,570.000
1779966988.719768,5.032,11.340,113.400,570.000
1779966988.7239287,5.032,11.410,113.900,574.000
1779966988.7277112,5.028,11.400,113.800,570.000
1779966988.7308416,5.032,11.400,113.200,570.000
1779966988.7348025,5.032,11.350,113.100,570.000
1779966988.738542,5.032,11.330,113.500,570.000
1779966988.7418334,5.028,11.420,114.100,574.000
1779966988.7457454,5.032,11.390,113.800,574.000
1779966988.749494,5.032,11.350,113.200,570.000
1779966988.752847,5.032,11.320,113.400,570.000
1779966988.756813,5.032,11.340,113.900,574.000
1779966988.760465,5.032,11.380,113.900,574.000
1779966988.7636535,5.032,11.370,113.600,570.000
1779966988.7677734,5.032,11.330,113.200,570.000
1779966988.7715476,5.032,11.330,113.400,570.000
1779966988.7748811,5.032,11.370,113.900,574.000
1779966988.778832,5.032,11.390,113.600,570.000
1779966988.7826226,5.032,11.360,113.900,574.000
1779966988.7858596,5.032,11.340,113.500,570.000
1779966988.7899399,5.032,11.310,113.100,570.000
1779966988.7928379,5.028,11.390,113.800,574.000
1779966988.7967112,5.032,11.400,113.900,574.000
1779966988.800852,5.032,11.370,113.200,570.000
1779966988.8037078,5.028,11.320,113.600,570.000
1779966988.807728,5.032,11.310,113.500,570.000
1779966988.8117394,5.028,11.380,113.800,574.000
1779966988.8148396,5.032,11.400,113.800,574.000
1779966988.8188558,5.032,11.310,113.300,570.000
1779966988.8226876,5.032,11.330,113.600,570.000
1779966988.8258383,5.028,11.360,113.900,574.000
1779966988.8298428,5.036,11.390,113.900,574.000
1779966988.833686,5.032,11.380,113.800,574.000
1779966988.8367307,5.032,11.310,113.200,570.000
1779966988.840762,5.032,11.320,113.200,570.000
1779966988.8445477,5.028,11.390,113.900,574.000
1779966988.8477538,5.032,11.370,113.900,574.000
1779966988.851785,5.028,11.380,113.400,570.000
1779966988.8555224,5.032,11.290,113.200,570.000
1779966988.8586223,5.032,11.320,113.300,574.000
1779966988.8628263,5.032,11.360,113.900,574.000
1779966988.8666,5.032,11.380,113.700,574.000
1779966988.869821,5.032,11.310,113.400,570.000
1779966988.873854,5.032,11.340,113.200,570.000
1779966988.8775797,5.032,11.340,113.700,574.000
1779966988.8808315,5.032,11.390,113.800,574.000
1779966988.8848627,5.032,11.380,113.800,574.000
1779966988.887871,5.032,11.330,113.200,570.000
1779966988.8917916,5.032,11.350,113.100,570.000
1779966988.895726,5.032,11.390,113.900,574.000
1779966988.8987374,5.032,11.390,113.600,570.000
1779966988.9027905,5.032,11.390,113.500,570.000
1779966988.906584,5.036,11.330,113.300,570.000
1779966988.9097953,5.032,11.330,113.400,570.000
1779966988.9137814,5.032,11.400,113.800,574.000
1779966988.9175904,5.032,11.360,113.700,574.000
1779966988.9207654,5.032,11.300,113.200,570.000
1779966988.9248626,5.032,11.340,113.300,570.000
1779966988.928682,5.032,11.310,114.000,574.000
1779966988.9318368,5.032,11.390,113.800,574.000
1779966988.9358215,5.032,11.390,113.900,574.000
1779966988.9396813,5.032,11.340,113.200,570.000
1779966988.9428608,5.028,11.340,113.100,570.000
1779966988.9467134,5.036,11.390,114.000,574.000
1779966988.950521,5.032,11.400,113.900,574.000
1779966988.9538925,5.032,11.390,113.100,570.000
1779966988.9577653,5.028,11.350,113.500,570.000
1779966988.961727,5.032,11.320,113.300,570.000
1779966988.9648335,5.032,11.390,113.800,574.000
1779966988.968641,5.032,11.370,113.700,570.000
1779966988.9724662,5.032,11.320,113.100,570.000
1779966988.975862,5.028,11.340,113.100,570.000
1779966988.9798625,5.032,11.340,113.600,570.000
1779966988.9828517,5.032,11.380,113.900,574.000
1779966988.986856,5.032,11.380,113.800,574.000
1779966988.9908583,5.032,11.330,113.400,570.000
1779966988.993841,5.032,11.320,113.300,570.000
1779966988.997953,5.032,11.370,114.100,574.000
1779966989.0017588,5.032,11.410,113.900,574.000
1779966989.0047019,5.032,11.370,113.600,570.000
1779966989.0088034,5.032,11.330,113.500,570.000
1779966989.0127034,5.028,11.340,113.400,570.000
1779966989.0158808,5.028,11.390,113.800,574.000
1779966989.0199428,5.032,11.380,113.800,574.000
1779966989.0236683,5.032,11.390,113.300,570.000
1779966989.0268552,5.032,11.320,113.200,570.000
1779966989.0308206,5.032,11.310,113.500,570.000
1779966989.034613,5.032,11.380,113.800,574.000
1779966989.0379019,5.036,11.380,113.700,574.000
1779966989.0417664,5.032,11.350,113.300,570.000
1779966989.0455654,5.032,11.350,113.300,570.000
1779966989.0486789,5.032,11.330,114.000,574.000
1779966989.0528295,5.036,11.360,113.800,574.000
1779966989.0565753,5.032,11.390,114.000,574.000
1779966989.0598395,5.032,11.350,113.500,570.000
1779966989.0638287,5.032,11.340,113.400,570.000
1779966989.0676124,5.032,11.380,113.700,574.000
1779966989.0708714,5.032,11.390,113.700,574.000
1779966989.0752914,5.032,11.400,113.300,570.000
1779966989.07818,5.032,11.320,113.300,570.000
1779966989.0817792,5.032,11.340,113.100,574.000
1779966989.085825,5.032,11.390,113.900,574.000
1779966989.0887523,5.032,11.390,113.800,574.000
1779966989.0927927,5.032,11.350,113.000,570.000
1779966989.096712,5.032,11.330,113.300,570.000
1779966989.099819,5.036,11.340,113.700,574.000
1779966989.1038015,5.032,11.400,113.900,574.000
1779966989.1076064,5.032,11.380,113.700,570.000
1779966989.1107972,5.032,11.340,113.500,570.000
1779966989.1148264,5.032,11.320,113.100,570.000
1779966989.1186173,5.036,11.380,113.800,574.000
1779966989.1219392,5.032,11.360,113.800,574.000
1779966989.1257114,5.032,11.400,113.900,512.000
1779966989.1295617,5.036,10.160,101.400,512.000
1779966989.1326797,5.036,10.150,101.400,514.000
1779966989.1368127,5.036,10.190,102.200,514.000
1779966989.1405833,5.036,10.230,102.300,514.000
1779966989.143785,5.036,10.200,101.600,512.000
1779966989.1478453,5.040,10.210,101.900,514.000
1779966989.1516223,5.036,10.190,101.900,514.000
1779966989.154848,5.036,10.200,102.100,514.000
1779966989.158841,5.032,11.390,118.700,574.000
1779966989.1625967,5.032,11.320,113.300,570.000
1779966989.1656618,5.032,11.350,113.400,570.000
1779966989.1698284,5.028,11.410,113.700,574.000
1779966989.1726704,5.032,11.380,114.000,570.000
1779966989.176678,5.032,11.380,113.400,570.000
1779966989.181194,5.032,11.310,113.400,570.000
1779966989.1837654,5.028,11.340,113.400,570.000
1779966989.1877592,5.028,11.420,114.000,574.000
1779966989.1918886,5.032,11.380,113.900,574.000
1779966989.1950576,5.032,11.340,113.300,570.000
1779966989.1991,5.028,11.320,113.200,570.000
1779966989.2028167,5.032,11.330,114.100,574.000
1779966989.205898,5.028,11.390,113.900,574.000
1779966989.2100925,5.032,11.410,114.100,574.000
1779966989.2137587,5.032,11.320,113.200,570.000
1779966989.2169132,5.032,11.350,113.600,570.000
1779966989.2210832,5.032,11.380,113.800,574.000
1779966989.2246442,5.032,11.390,113.800,574.000
1779966989.2285442,5.032,11.410,113.600,570.000
1779966989.232009,5.032,11.330,113.400,570.000
1779966989.235675,5.032,11.340,113.400,570.000
1779966989.238702,5.036,11.380,113.800,574.000
1779966989.2431867,5.032,11.380,113.800,574.000
1779966989.2467022,5.032,11.380,113.500,570.000
1779966989.2500794,5.032,11.330,113.400,570.000
1779966989.2541702,5.028,11.330,113.700,570.000
1779966989.25766,5.032,11.420,113.800,574.000
1779966989.2608619,5.036,11.400,114.000,574.000
1779966989.2650301,5.032,11.300,113.400,570.000
1779966989.2678375,5.032,11.340,113.300,570.000
1779966989.271679,5.032,11.330,114.100,574.000
1779966989.2758372,5.036,11.400,114.000,574.000
1779966989.2788112,5.028,11.400,113.800,574.000
1779966989.2827199,5.032,11.320,113.600,570.000
1779966989.2866614,5.032,11.310,113.400,570.000
1779966989.2898228,5.032,11.420,113.800,574.000
1779966989.2938423,5.032,11.400,114.100,574.000
1779966989.2975476,5.032,11.380,113.500,570.000
1779966989.300984,5.032,11.350,113.500,570.000
1779966989.3047304,5.032,11.350,113.600,570.000
1779966989.3085394,5.032,11.400,113.900,574.000
1779966989.3118901,5.032,11.380,113.700,574.000
1779966989.3161247,5.028,11.350,113.200,570.000
1779966989.3196177,5.032,11.350,113.400,570.000
1779966989.322759,5.032,11.330,113.900,574.000
1779966989.3275006,5.032,11.370,113.900,574.000
1779966989.3305635,5.032,11.400,114.000,574.000
1779966989.3338573,5.032,11.340,113.400,570.000
1779966989.3378277,5.032,11.330,113.400,570.000
1779966989.3415325,5.032,11.380,114.000,574.000
1779966989.344808,5.032,11.390,113.800,574.000
1779966989.3488545,5.028,11.400,113.600,570.000
1779966989.3525436,5.028,11.350,113.300,570.000
1779966989.355874,5.032,11.340,113.300,574.000
1779966989.3598328,5.032,11.400,114.100,574.000
1779966989.3627903,5.036,11.390,113.800,574.000
1779966989.3667228,5.032,11.330,113.300,570.000
1779966989.3706625,5.028,11.330,113.500,570.000
1779966989.373734,5.032,11.350,113.400,574.000
1779966989.3777611,5.032,11.390,113.800,574.000
1779966989.3816514,5.032,11.380,113.800,574.000
1779966989.3848174,5.032,11.330,113.300,570.000
1779966989.3888152,5.032,11.320,113.200,570.000
1779966989.3926349,5.032,11.380,114.000,574.000
1779966989.3958433,5.032,11.400,114.000,574.000
1779966989.3998253,5.032,11.370,113.700,570.000
1779966989.4035902,5.032,11.350,113.400,570.000
1779966989.4068065,5.032,11.330,113.300,570.000
1779966989.410774,5.032,11.420,113.800,574.000
1779966989.4146228,5.032,11.400,113.900,574.000
1779966989.4178026,5.036,11.320,113.200,570.000
1779966989.4219363,5.032,11.320,113.500,570.000
1779966989.4256554,5.036,11.340,114.000,574.000
1779966989.4288497,5.032,11.410,114.000,574.000
1779966989.4329007,5.032,11.410,114.100,574.000
1779966989.4367018,5.032,11.330,113.300,570.000
1779966989.4397917,5.032,11.350,113.400,570.000
1779966989.4438505,5.032,11.400,114.000,574.000
1779966989.4475698,5.032,11.400,113.800,574.000
1779966989.450809,5.036,11.380,113.600,570.000
1779966989.4548342,5.032,11.360,113.500,570.000
1779966989.4585085,5.036,11.320,113.600,570.000
1779966989.4617777,5.028,11.400,113.700,574.000
1779966989.4658625,5.032,11.410,113.600,574.000
1779966989.468876,5.032,11.380,113.100,570.000
1779966989.4728286,5.032,11.340,113.400,570.000
1779966989.4765463,5.032,11.310,113.600,570.000
1779966989.479806,5.032,11.390,113.800,574.000
1779966989.483858,5.032,11.370,113.900,574.000
1779966989.4877126,5.028,11.320,113.300,570.000
1779966989.4908192,5.032,11.320,113.200,570.000
1779966989.494879,5.032,11.330,113.700,574.000
1779966989.4986303,5.032,11.380,114.200,574.000
1779966989.5018356,5.032,11.380,113.900,574.000
1779966989.5058084,5.032,11.350,113.100,570.000
1779966989.5096848,5.032,11.350,113.300,570.000
1779966989.5126731,5.032,11.370,113.900,574.000
1779966989.516774,5.032,11.370,113.800,574.000
1779966989.5205803,5.032,11.400,113.300,570.000
1779966989.5238588,5.032,11.340,113.600,570.000
1779966989.527848,5.032,11.340,113.300,570.000
1779966989.5315955,5.032,11.360,114.100,574.000
1779966989.534829,5.032,11.400,113.700,574.000
1779966989.5387743,5.032,11.310,113.200,570.000
1779966989.5425644,5.028,11.330,113.400,570.000
1779966989.5459676,5.032,11.350,114.000,570.000
1779966989.5497708,5.032,11.410,114.200,574.000
1779966989.5535314,5.032,11.390,113.800,574.000
1779966989.5567589,5.032,11.320,113.400,570.000
1779966989.5607915,5.032,11.340,113.400,570.000
1779966989.5638256,5.036,11.370,114.000,574.000
1779966989.567897,5.032,11.380,113.800,574.000
1779966989.571711,5.028,11.370,113.500,570.000
1779966989.5748932,5.032,11.340,113.500,570.000
1779966989.578883,5.032,11.350,113.300,570.000
1779966989.582706,5.032,11.390,113.900,574.000
1779966989.5858145,5.032,11.380,113.700,574.000
1779966989.5898442,5.032,11.370,113.300,570.000
1779966989.5936832,5.028,11.340,113.400,570.000
1779966989.5968337,5.028,11.340,113.600,574.000
1779966989.600772,5.036,11.390,113.800,574.000
1779966989.604604,5.032,11.380,113.900,574.000
1779966989.6076887,5.036,11.340,113.200,570.000
1779966989.611893,5.036,11.340,113.300,570.000
1779966989.6149063,5.032,11.330,113.800,574.000
1779966989.6188626,5.028,11.390,113.700,574.000
1779966989.62285,5.032,11.370,113.700,570.000
1779966989.6266053,5.032,11.350,113.500,570.000
1779966989.62983,5.032,11.340,113.300,570.000
1779966989.6338441,5.036,11.400,113.900,574.000
1779966989.6375859,5.032,11.390,113.900,574.000
1779966989.6408908,5.032,11.340,113.200,570.000
1779966989.6448672,5.032,11.350,113.100,570.000
1779966989.647845,5.028,11.350,113.500,574.000
1779966989.6517956,5.032,11.400,113.900,574.000
1779966989.655922,5.036,11.370,113.800,574.000
1779966989.6587286,5.032,11.340,113.400,570.000
1779966989.6627328,5.032,11.310,113.200,570.000
1779966989.6667356,5.028,11.400,114.000,574.000
1779966989.669673,5.032,11.400,113.900,574.000
1779966989.6737425,5.032,11.380,113.800,570.000
1779966989.6776564,5.036,11.310,112.900,566.000
1779966989.6807818,5.032,11.340,113.400,570.000
1779966989.6847842,5.032,11.390,114.000,574.000
1779966989.6886008,5.032,11.400,114.100,574.000
1779966989.691941,5.032,11.370,113.200,570.000
1779966989.6959376,5.036,11.350,113.000,570.000
1779966989.699592,5.032,11.350,113.700,570.000
1779966989.7028043,5.032,11.410,113.800,574.000
1779966989.7066903,5.032,11.400,114.000,574.000
1779966989.710558,5.032,11.330,113.100,570.000
1779966989.7136426,5.032,11.320,113.200,570.000
1779966989.7176394,5.032,11.340,114.000,574.000
1779966989.7207992,5.032,11.370,113.800,574.000
1779966989.7247398,5.032,11.400,113.900,574.000
1779966989.7287767,5.032,11.330,113.000,566.000
1779966989.7325451,5.032,11.310,113.300,570.000
1779966989.735861,5.032,11.390,114.000,574.000
1779966989.7398224,5.032,11.390,113.900,574.000
1779966989.742842,5.032,11.360,113.300,570.000
1779966989.7468266,5.032,11.350,113.300,570.000
1779966989.7509978,5.028,11.320,113.400,570.000
1779966989.7537675,5.032,11.390,113.900,574.000
1779966989.7577815,5.032,11.380,113.800,574.000
1779966989.7618108,5.032,11.310,113.500,570.000
1779966989.7647986,5.032,11.350,113.300,570.000
1779966989.7688012,5.028,11.330,114.100,574.000
1779966989.7727022,5.032,11.410,113.800,574.000
1779966989.775844,5.036,11.370,114.100,574.000
1779966989.7798254,5.028,11.350,113.400,570.000
1779966989.7836843,5.032,11.340,113.300,570.000
1779966989.7868316,5.028,11.370,114.000,574.000
1779966989.7908034,5.032,11.360,113.700,574.000
1779966989.7946799,5.028,11.440,113.600,570.000
1779966989.797714,5.032,11.330,113.300,570.000
1779966989.8017719,5.032,11.340,113.200,570.000
1779966989.8054836,5.032,11.370,113.900,574.000
1779966989.8087733,5.032,11.370,113.900,574.000
1779966989.8127472,5.032,11.360,113.100,570.000
1779966989.8165169,5.032,11.330,113.100,570.000
1779966989.819641,5.032,11.320,113.700,574.000
1779966989.8237016,5.032,11.400,113.800,574.000
1779966989.8275545,5.036,11.350,113.900,574.000
1779966989.830847,5.032,11.330,113.300,570.000
1779966989.8348618,5.032,11.310,113.200,570.000
1779966989.8378422,5.028,11.330,113.800,574.000
1779966989.841863,5.036,11.380,113.800,574.000
1779966989.845861,5.032,11.390,113.800,570.000
1779966989.8488119,5.032,11.320,113.200,570.000
1779966989.8527825,5.032,11.350,113.400,570.000
1779966989.8566842,5.028,11.370,113.900,574.000
1779966989.8597436,5.032,11.390,113.900,574.000
1779966989.863734,5.032,11.390,113.200,570.000
1779966989.8676877,5.032,11.340,113.400,570.000
1779966989.8707318,5.032,11.340,113.200,574.000
1779966989.874759,5.028,11.350,113.900,574.000
1779966989.8786232,5.036,11.380,114.000,574.000
1779966989.881849,5.032,11.330,113.200,570.000
1779966989.885841,5.032,11.330,113.200,570.000
1779966989.8896704,5.032,11.400,114.000,574.000
1779966989.892882,5.032,11.400,114.000,574.000
1779966989.8968315,5.032,11.380,114.000,570.000
1779966989.9006734,5.032,11.330,113.500,570.000
